sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
110,55,7,1973.05,340.17,1943.87,1.19
110,55,12,2564.97,438.36,2528.83,1.18
110,55,17,2546.46,538.46,2492.5,1.23
110,55,22,1841.83,331.02,1812.89,1.19
110,57,20,2260,346.56,2235.52,1.16
110,58,4,1353.17,267.61,1327.45,1.22
110,58,9,2318.32,480.29,2271.36,1.22
110,58,14,2153.53,487.11,2105,1.23
110,58,19,2516.35,459.45,2474.76,1.2
110,59,8,2256.25,363.24,2227.38,1.17
110,59,13,2662.6,729.98,2574.98,1.29
110,59,18,3136.56,588.23,3081.36,1.21
110,61,20,2747.6,407.91,2720.67,1.15
110,62,14,2701.5,695.17,2615.09,1.29
110,62,19,2889.88,433.14,2856.29,1.17
110,64,7,2056.63,502.92,1997.33,1.27
110,64,12,2748.42,424.17,2720.54,1.15
110,64,17,2905.83,622.28,2847.73,1.22
110,64,22,2226,637.98,2145.29,1.3
110,66,5,1535,385.4,1490.67,1.27
110,66,10,2583.1,463.8,2541.49,1.2
110,66,15,2378.63,559.55,2319.52,1.25
110,66,20,2730.6,1007.25,2565.62,1.41
110,67,9,3107.33,479.99,3068.43,1.17
110,67,19,3731.33,765.08,3638.6,1.26
110,68,8,2978.19,640.17,2902.31,1.26
110,68,13,2839.25,443.23,2804.87,1.17
110,68,18,4099.89,1064.97,3976.27,1.28
110,69,7,2637.25,463.79,2602.76,1.17
110,69,12,3355.86,679.84,3290.62,1.22
110,69,17,4322.16,961.03,4218.34,1.25
110,69,22,2486.21,513.94,2436.91,1.22
110,70,10,3186.33,458.4,3152.64,1.16
110,70,15,2969.63,581.96,2913.14,1.22
110,71,9,3294,571.61,3245.89,1.19
110,71,14,2968.23,565.48,2919.25,1.2
110,71,19,3082.44,494.83,3045.14,1.17
110,73,12,2802.5,232.44,2792.52,1.09
110,73,17,3016.67,387.96,2990.73,1.14
110,74,6,1806.3,313.18,1779.74,1.19
110,74,11,2885.85,318.46,2868.15,1.12
110,74,16,2715.15,514.79,2673.21,1.19
110,74,21,2728.24,762.85,2645.04,1.27
110,75,5,1948.55,287.02,1930.82,1.14
110,75,10,3644.1,660.87,3584.3,1.2
110,75,15,3280.2,647.79,3219.42,1.21
110,75,20,3180.44,405.33,3153.81,1.14
110,76,4,1669.11,346.01,1637.49,1.21
110,76,9,4087.15,966.87,3985.24,1.25
110,76,14,3387.71,530.6,3346.54,1.17
110,76,19,3622,761.88,3546.2,1.23
110,77,8,3352.67,611.26,3295.63,1.21
110,77,13,3634.67,624.26,3581.15,1.19
110,77,18,4448.89,976.25,4344.82,1.24
110,77,23,2261.83,528.89,2200.29,1.27
110,78,7,2674.19,447.02,2637.49,1.18
110,78,12,3613.61,521.43,3579.22,1.15
110,78,17,3583.13,678.6,3516.14,1.22
110,78,22,2570.55,555.26,2511.64,1.24
110,79,6,1902.63,340.63,1873.69,1.19
110,79,11,3013.64,443.11,2982.21,1.15
110,79,16,2807.35,747.73,2727.61,1.26
110,79,21,2484.12,490.54,2442.91,1.19
110,80,4,1449.63,200.99,1436.92,1.14
110,80,9,3323.56,492.12,3289.72,1.15
110,80,14,2969.56,417.5,2939.88,1.15
110,80,19,2929.21,414.3,2902.65,1.14
110,81,3,1753.5,393,1711.16,1.25
110,81,8,3354.36,587.85,3303.7,1.19
110,81,13,3365.46,590.13,3315.69,1.19
110,81,18,3697.81,832.81,3612.6,1.24
110,81,23,2020.81,464.79,1975.1,1.23
110,82,2,1058.05,373.42,999.39,1.39
110,82,7,1492.96,302.69,1464.95,1.21
110,82,12,1978.39,530.56,1923.61,1.25
110,82,17,1995.22,489.37,1942.15,1.26
110,82,22,1438.7,432.5,1379.77,1.33
110,84,0,1403.71,278.47,1374.94,1.23
110,84,5,1424.88,301.94,1392.56,1.24
110,84,10,2295.98,494.96,2244.56,1.24
110,84,15,2075.1,483.19,2024.72,1.24
110,84,20,2224.86,703,2137.58,1.31
110,85,4,1415.73,298.97,1385.6,1.23
110,85,9,3007.25,509.48,2963.81,1.19
110,85,14,2634.94,494.29,2589.96,1.2
110,85,19,2622.66,540.93,2571.67,1.22
110,86,8,2412,650.01,2338.41,1.27
110,86,13,2409.5,436.76,2369.89,1.2
110,86,18,2608.09,697.02,2530.37,1.27
110,87,12,2463.69,544.71,2410.58,1.22
110,87,17,2432.43,1080.11,2268.21,1.41
110,88,1,1019.48,335.97,969.72,1.37
110,88,6,1032.5,276.05,999.41,1.28
110,88,11,1682.97,372.11,1643.96,1.24
110,88,16,1508.26,405.75,1462.13,1.27
110,88,21,1399.55,482.08,1338.02,1.33
110,89,0,1476.15,634.12,1390.18,1.37
110,89,5,1441.42,315.43,1409.09,1.23
110,89,10,2513.53,505.82,2463.34,1.22
110,89,15,2309.71,457.28,2267.85,1.21
110,89,20,2093.97,489.49,2045.74,1.23
110,90,8,3162.07,527.52,3117.52,1.19
110,90,13,3200.6,559.89,3153.99,1.19
110,90,18,3542.14,802.74,3459.7,1.24
110,90,23,1930.15,438.05,1886.84,1.23
110,91,2,1494.83,482.3,1417.01,1.39
110,91,7,2926.83,656.65,2852.19,1.26
110,91,12,3297.66,737.31,3218.06,1.25
110,91,17,3406.2,789,3322.6,1.25
110,91,22,2150.4,478.54,2100.46,1.24
110,93,0,1837.8,1029.26,1657.09,1.51
110,93,5,1925.46,653.98,1835.53,1.35
110,93,10,2819.9,574.47,2763.61,1.22
110,93,15,2697.11,586.89,2644.68,1.21
110,93,20,2430.04,351.11,2403.75,1.16
110,94,4,1402.67,311.89,1371.18,1.23
110,94,9,2625.94,505.33,2576.51,1.22
110,94,14,2488.01,425.7,2452.97,1.18
110,94,19,2492.57,501.12,2446.24,1.21
110,95,3,1585.33,279.97,1559.87,1.2
110,95,8,2673.46,342.06,2652.36,1.13
110,95,13,2877.38,437.43,2843.86,1.17
110,95,18,3326.63,604.64,3272.34,1.2
110,95,23,1816.38,458.22,1766.27,1.26
110,96,7,1442.13,248.56,1420.83,1.19
110,96,12,1887.18,488.9,1831.62,1.27
110,96,17,1828.5,471.89,1770.03,1.29
110,96,22,1199.05,219.2,1179.44,1.2
110,97,1,590.41,136.47,576.18,1.24
110,97,6,777.7,332.42,731.89,1.38
110,97,11,1273.62,399.32,1225.29,1.31
110,97,16,1227.74,366,1181.63,1.31
110,97,21,1043.86,368.15,989.24,1.37
110,98,0,507.66,264.82,458.44,1.53
110,98,5,540.85,263.17,494.46,1.5
110,98,10,977.05,301.92,935.85,1.34
110,98,15,863.93,309.61,819.6,1.38
110,98,20,856.66,347.88,805.12,1.4
110,99,9,1882.15,475.49,1825.59,1.28
110,99,14,1650.61,240,1633.8,1.15
110,99,19,1923.64,353.68,1891.56,1.2
169,1,10,4464.92,548.43,4429.85,1.14
169,1,15,4727.81,840.41,4649.4,1.2
169,1,20,4622.5,818.81,4553.71,1.19
169,2,9,4605.08,816.24,4524.47,1.21
169,2,14,4374.04,928.25,4280.6,1.23
169,2,19,5107.46,1143.01,4932.43,1.34
169,3,8,4187.87,971.91,4078.88,1.26
169,3,13,4305.45,604.84,4264.68,1.15
169,3,18,5685.97,1034.9,5590.18,1.2
169,3,23,3093.43,517.41,3051.57,1.18
169,4,2,1700.22,582.15,1623.55,1.34
169,4,7,2484.75,799.82,2366.86,1.36
169,4,12,2600.98,594.11,2535.72,1.25
169,4,17,3634.98,1139.81,3472.43,1.35
169,4,22,2171.55,544.84,2107.91,1.27
169,5,1,1304.4,379.42,1260.07,1.29
169,5,6,1487.59,396.9,1441.4,1.28
169,5,11,1879.03,474.15,1822.73,1.28
169,5,16,2173.09,793.98,2073.76,1.34
169,5,21,1752.86,459.16,1702.64,1.26
169,6,0,641.05,293.44,575.3,1.67
169,6,5,756.87,332.16,691.78,1.55
169,6,10,983.9,444.52,893.15,1.6
169,6,15,938.71,422.95,850.58,1.6
169,6,20,1011.12,515.49,890.82,1.72
169,7,4,1354.85,399.71,1300.37,1.33
169,7,9,1949.28,672.65,1837.31,1.42
169,7,14,1652.13,495.84,1582.24,1.34
169,7,19,2285.5,838.36,2153.99,1.41
169,8,3,1440.03,404.29,1388.47,1.31
169,8,8,2425.48,795.51,2299.12,1.39
169,8,13,2070.13,556.22,2002.27,1.29
169,8,18,3351.82,1172.16,3160.13,1.41
169,8,23,1585.91,434.09,1530.76,1.3
169,9,2,1177.12,428.58,1117.27,1.37
169,9,7,1730.31,700.19,1611.38,1.45
169,9,12,1823.71,548.43,1751.02,1.33
169,9,17,2392.89,912.7,2240.98,1.43
169,9,22,1543.2,484.12,1474.91,1.35
169,10,2,921.67,356.09,869.02,1.39
169,10,7,1769.2,710.71,1630.09,1.52
169,10,12,1778.7,470.08,1722.33,1.29
169,10,17,2146.28,714.56,2045.75,1.36
169,10,22,1368.32,496.02,1291.29,1.4
169,11,1,2422.52,288.9,2405.78,1.12
169,11,6,3064.56,604.33,3010.06,1.21
169,11,11,4166.59,703.8,4106.04,1.19
169,11,16,5199.31,1328.71,5034.2,1.29
169,11,21,3800.1,706.94,3734.75,1.21
169,12,10,4129.25,789.21,4060.2,1.2
169,12,15,4651.5,709.57,4600.79,1.16
169,12,20,4488.94,597.85,4451.84,1.14
169,13,4,2781.4,481.31,2743.5,1.18
169,13,9,3986.67,1107.78,3831.42,1.35
169,13,14,3924.07,650.05,3870.7,1.18
169,13,19,4749.6,876.46,4672.18,1.2
169,14,3,2056.11,414.7,2016.65,1.22
169,14,8,3642.18,1088.11,3478.55,1.36
169,14,13,3210.08,650.81,3148.11,1.22
169,14,18,4822.41,1282.77,4650.28,1.32
169,14,23,2403.17,485.28,2356.95,1.22
169,15,2,2377.17,492.53,2331.47,1.21
169,15,7,3310.65,939.28,3192.08,1.3
169,15,12,3564.69,750.14,3497.16,1.21
169,15,17,4968.28,1386.6,4782.94,1.32
169,15,22,3121.1,711.49,3045.34,1.25
169,16,1,2308.25,457.33,2268.58,1.2
169,16,6,2771.74,582.28,2717.81,1.21
169,16,11,3784.96,681.9,3724.91,1.2
169,16,16,4785.3,1192.99,4637.17,1.29
169,16,21,3638.89,785.51,3555.7,1.24
169,17,10,4010.11,714.47,3949.81,1.19
169,17,15,4811.12,1048.76,4701.9,1.24
169,17,20,4713.8,866.81,4638.84,1.19
169,19,8,5906.5,1355.09,5762.82,1.24
169,20,6,4155.04,704.2,4098.84,1.18
169,20,11,6152.67,903.22,6090.18,1.15
169,22,4,2615.22,336.86,2592.91,1.14
169,22,9,4181.71,1109.65,4035.73,1.31
169,22,14,3948.76,682.51,3891.73,1.19
169,22,19,4793.48,1259.91,4618.55,1.33
169,23,3,2746.33,719.64,2661.71,1.28
169,23,8,5313.6,1679.94,5048.51,1.38
169,23,13,4792.22,945.11,4709.38,1.2
169,23,18,5814.05,1216.05,5686.72,1.24
169,23,23,2981,622.38,2921.94,1.22
169,24,2,2394.83,313.68,2375.95,1.13
169,24,7,3924.15,1058.12,3787.73,1.3
169,24,12,4175.44,660.01,4122.44,1.17
169,24,17,5686.7,1361.3,5522.14,1.28
169,24,22,3363.07,795.2,3280.18,1.24
169,25,6,3379.88,675.09,3313.19,1.22
169,25,11,4920,706.06,4870.57,1.15
169,25,16,6163.93,1408.86,6024.31,1.23
169,25,21,4094.9,606.74,4051.46,1.16
169,26,0,2944.79,585.09,2885.63,1.23
169,26,5,2943.56,635.13,2884.01,1.22
169,26,10,4889.13,942.26,4802.26,1.21
169,26,15,5090.59,983.07,5004.33,1.2
169,26,20,4721.7,929.31,4639.09,1.2
169,27,9,4361.13,809.2,4284.89,1.21
169,27,14,5040.53,1098.53,4933.56,1.23
169,29,7,4367,1258.97,4203.58,1.31
169,29,12,5077.17,886.31,5009.02,1.17
169,29,17,7509.33,1800.45,7306.46,1.26
169,29,22,3758.44,826.28,3674.02,1.23
169,30,10,4444.71,547.48,4413.14,1.12
169,30,15,4717.33,932.26,4632.85,1.21
169,30,20,4948.58,678.17,4904.4,1.14
169,31,9,5430.5,1226.96,5299.76,1.25
169,32,8,6048.82,1116.95,5963.62,1.17
169,33,7,5458.68,1157.79,5333,1.24
169,33,12,4997.67,857.79,4920.58,1.2
169,33,17,7593.75,1209.12,7490.42,1.18
169,34,6,3849.79,724.44,3786.18,1.2
169,34,11,5387.71,1060.44,5282.86,1.22
169,39,6,3469,605.73,3421.31,1.18
169,39,11,5154.11,814.3,5088.07,1.18
169,39,16,5754.89,2373.87,4322.53,2.94
169,40,4,2729.5,871.47,2609.83,1.34
169,40,9,4369.43,977.06,4268,1.24
169,40,14,4863.68,899.52,4782.39,1.2
169,40,19,5737.13,1545.86,5558.7,1.28
169,41,8,4769.51,1575.74,4523.54,1.38
169,41,13,4433.13,1024.64,4330.08,1.23
169,41,18,6702.8,1486.44,6533.22,1.26
169,41,23,3203.83,471.32,3168.56,1.16
169,44,15,6224,1723.48,6017.89,1.29
169,45,4,2235.15,413.38,2196.6,1.21
169,45,9,4212.25,1154.83,4059.95,1.31
169,45,14,4012.67,744.11,3949.82,1.19
169,45,19,4872.75,1135.89,4747.1,1.26
169,46,8,4802.95,1152.71,4646.4,1.31
169,46,13,4155.85,610.92,4108.76,1.17
169,46,18,6242.84,1449.8,6066.23,1.28
169,46,23,2662.44,262.22,2650.15,1.1
169,47,2,2289.5,256.33,2275.31,1.12
169,47,7,4062.89,897.89,3965.21,1.25
169,47,12,4574.7,742.49,4518.08,1.17
169,47,17,6144.02,1407.37,5977.04,1.27
169,47,22,3457.63,697.47,3398.05,1.2
169,48,1,2233.7,382.43,2200.87,1.19
169,48,6,2560.2,610.9,2503.61,1.22
169,48,11,4479.09,890.25,4395.43,1.21
169,48,16,5377.62,1113.44,5266.13,1.23
169,48,21,3566.21,742.78,3490.42,1.23
169,49,0,2281.33,460.63,2238.21,1.21
169,49,5,2158.78,343.38,2133.09,1.17
169,49,10,4504.46,1208.94,4280.94,1.43
169,49,15,4460.69,1313.83,4054.09,1.84
169,49,20,4523.34,844.62,4450.28,1.2
169,50,3,2635.08,588.86,2585.12,1.2
169,50,8,4797.05,1498.17,4564.73,1.37
169,50,13,4501.81,1102.41,4396.06,1.23
169,50,18,6563.18,1354.8,6419.13,1.24
169,50,23,2996.8,468.44,2960.12,1.17
169,51,7,4074.57,1150.39,3936.16,1.29
169,51,17,5945.18,1053.91,5852.21,1.19
169,51,22,3336.37,588.85,3286.06,1.19
169,52,1,2332.15,320.49,2310.72,1.14
169,52,6,2956.44,572.32,2906.39,1.2
169,52,11,4014.78,633.77,3967.57,1.16
169,52,16,5076.11,1287.35,4916.76,1.29
169,52,21,3721.03,695.44,3656.13,1.21
169,53,0,2377.36,389.77,2344.97,1.18
169,53,5,2564.85,496.88,2520.57,1.2
169,53,10,3752.63,940.87,3648.61,1.26
169,53,15,4017.04,878.57,3932.36,1.22
169,53,20,3894.99,800.89,3818.85,1.22
169,54,4,2380.51,430.27,2344.41,1.19
169,54,9,3655.97,1003.63,3527.05,1.31
169,54,14,3478.11,642.83,3420.51,1.2
169,54,19,4382.18,1104.18,4241.16,1.3
169,55,3,2428.47,493.77,2383.49,1.21
169,55,8,4043.54,1093.83,3891.06,1.33
169,55,13,3598.92,829.1,3513.12,1.24
169,55,18,5441.17,1244.18,5296.03,1.27
169,55,23,2731.85,417.33,2699.94,1.17
169,56,12,3856.23,712.94,3787.4,1.21
169,56,17,5330,1379.39,5147.95,1.31
169,56,22,3434.39,659.71,3373.09,1.21
169,57,6,3204.58,608.45,3146.07,1.21
169,57,11,4270,861.89,4181.91,1.23
169,57,16,4984.86,1185.94,4846.35,1.27
169,57,21,3984.33,709.65,3921.94,1.19
169,58,0,2530.31,437.24,2494.09,1.18
169,58,5,2677.64,455.02,2638.62,1.19
169,58,10,3916.73,830.06,3831.1,1.24
169,58,15,4125.32,790.81,4055.75,1.2
169,58,20,4094.03,833.71,4013.36,1.22
169,59,4,2229.57,512.41,2169.15,1.27
169,59,9,4128.35,924.83,4017.89,1.27
169,59,14,3931.17,1042.93,3814.72,1.27
169,59,19,4463.64,704.15,4407.43,1.17
169,61,1,2565.33,392.81,2535.66,1.16
169,61,6,2711.86,155.13,2707.22,1.06
169,61,11,3867.12,825.64,3792.7,1.21
169,61,16,4953.03,952.15,4859.42,1.22
169,61,21,3521,627.68,3462.76,1.2
169,62,15,4484.69,750.21,4422.15,1.18
169,64,8,4008.93,1412.34,3755.65,1.45
169,64,13,3597.16,965.59,3487.65,1.27
169,64,18,4358.88,562,4321.12,1.14
169,65,12,3158.33,452.44,3128.3,1.15
169,65,17,4817.53,1556.85,4607.04,1.33
169,65,22,2855.43,536.54,2805.26,1.21
169,66,1,2039.73,320.36,2014.56,1.17
169,66,6,2657.31,630.61,2589.67,1.25
169,66,11,3600.41,594.83,3552.04,1.18
169,66,16,4029.34,966.77,3924.11,1.25
169,66,21,3330.58,656.98,3267.15,1.22
169,67,0,2143.22,465.5,2095.45,1.24
169,67,5,2231.98,410.18,2195.93,1.2
169,67,10,3317.44,831.76,3221.7,1.27
169,67,15,3490.85,756.02,3413.22,1.24
169,67,20,3584.27,812.66,3497.33,1.25
169,68,4,2021,438.44,1976.66,1.23
169,68,9,3049.82,848.34,2935.71,1.32
169,68,14,2921.27,611.25,2861.13,1.22
169,68,19,3899.53,1026.14,3774.3,1.29
169,69,3,1727.35,396.15,1685.14,1.25
169,69,8,2942.11,908.76,2802.93,1.37
169,69,13,2639.3,599.5,2576.45,1.24
169,69,18,4109.81,1252.88,3929.35,1.35
169,69,23,1960.66,455.24,1911.49,1.25
169,70,1,1790.11,294.2,1767.5,1.17
169,70,11,3275.91,733.39,3193.77,1.26
169,70,16,4392.91,1221.54,4250.88,1.29
169,70,21,3142.4,678.27,3067.83,1.25
169,71,0,1919.33,431.77,1877.42,1.23
169,71,5,2019.52,406.97,1981.04,1.21
169,71,10,2921.49,722.7,2839.15,1.27
169,71,15,3138,701.22,3063.71,1.25
169,71,20,3299.56,877.23,3199.99,1.27
169,73,8,3522,784.59,3430,1.26
169,73,13,3807.4,1006.57,3693.48,1.27
169,73,18,5259.33,1748.16,5034.4,1.32
169,73,23,2389.29,253.97,2375.88,1.11
169,74,7,3025.74,801.59,2927.82,1.29
169,74,12,2963.64,641.97,2905.05,1.21
169,74,17,3994.05,1085.78,3858.1,1.3
169,74,22,2466.62,591.16,2403.01,1.25
169,75,1,1109.96,332.95,1064.97,1.33
169,75,6,1465.71,420.98,1410.77,1.32
169,75,11,2281.54,570.88,2214.24,1.28
169,75,16,2446.56,712.32,2350.95,1.32
169,75,21,1942.23,623.28,1854.7,1.35
169,76,0,1604.49,403.99,1560.66,1.26
169,76,5,1767.41,458.77,1716.65,1.27
169,76,10,2578.59,711.16,2488.54,1.3
169,76,15,2670.96,661.29,2597.68,1.26
169,76,20,2838.77,807.51,2732.63,1.32
169,77,4,1753.14,416.89,1702.62,1.28
169,77,9,2894.6,956.56,2748.23,1.38
169,77,14,2328.14,640.73,2251.15,1.29
169,77,19,3164.57,865.76,3050.89,1.31
169,78,3,1515.08,498.56,1442.4,1.36
169,78,8,3118.89,1110.66,2911.46,1.47
169,78,13,2247.49,546.12,2190.12,1.25
169,78,18,3229.57,933.25,3110.3,1.31
169,78,23,1638.44,476.76,1579.86,1.3
169,79,2,1701.18,413.75,1657.62,1.25
169,79,7,3132.99,1022.42,2971.63,1.39
169,79,12,2895.94,667.09,2828.96,1.24
169,79,17,3584.97,1038.32,3448.53,1.32
169,79,22,2250.55,627.68,2172.49,1.3
169,80,0,1610.35,427.86,1556.09,1.3
169,80,5,1637.23,407.04,1594.2,1.25
169,80,10,3024.42,747.86,2933.16,1.28
169,80,15,2765.91,658.17,2699.21,1.24
169,80,20,2789.83,725.82,2696.14,1.31
169,81,4,1217,419.98,1158.75,1.35
169,81,9,2635.84,937.77,2476.28,1.43
169,81,14,2011.94,511.22,1953.96,1.27
169,81,19,2744.06,762.89,2644.53,1.31
169,82,3,1721.58,419.73,1679.22,1.24
169,82,8,4053.99,1483.06,3779.18,1.46
169,82,13,3450.96,704.99,3385.79,1.21
169,82,18,4592.08,1054.55,4473.64,1.26
169,82,23,2103.59,525.98,2043.72,1.27
169,83,7,4079.9,1226.51,3917.85,1.33
169,83,12,3867.46,590.94,3824.58,1.16
169,83,17,5278.53,1437.43,5110.3,1.28
169,83,22,3118.81,519.63,3078.54,1.17
169,84,1,2244,246.45,2229.77,1.12
169,84,6,2815.66,622.46,2753.6,1.23
169,84,11,3918.34,628.4,3869.52,1.17
169,84,16,4380.82,1049.22,4267.52,1.25
169,84,21,3557.22,636.51,3500.59,1.2
169,85,0,1648.18,412.12,1602.93,1.26
169,85,5,1687.63,364.04,1653.67,1.22
169,85,10,3421.69,838.69,3319.51,1.28
169,85,15,3214.37,688.4,3145.31,1.23
169,85,20,3234.99,767.96,3147.54,1.26
169,86,4,1754.43,288.97,1730.31,1.18
169,86,9,3685.06,883.9,3575.9,1.28
169,86,14,3307.25,742.54,3230.92,1.24
169,86,19,3913.54,847.31,3776.17,1.37
169,87,3,1978,396.75,1945.37,1.19
169,87,8,4383.74,1178.99,4209.17,1.34
169,87,13,3430.67,493.06,3396.86,1.15
169,87,18,4476.66,967.61,4380.89,1.23
169,87,23,2239.05,423.6,2201.93,1.2
169,88,2,2179.3,751.44,2089.51,1.31
169,88,7,3716.72,1012.37,3582.66,1.31
169,88,12,4215.27,843,4143.04,1.2
169,88,17,5219.38,1143.01,5095.36,1.25
169,88,22,2830.58,596.36,2773.3,1.22
169,89,1,1546.54,341.9,1511.4,1.24
169,89,6,2021.6,529.17,1959.04,1.28
169,89,11,3407.44,733.13,3329.68,1.24
169,89,16,3812.23,1051.79,3671.33,1.32
169,89,21,2662.19,694.36,2580.2,1.28
169,90,4,1210.07,329.03,1172.81,1.27
169,90,9,2843.23,1032.26,2657.38,1.45
169,90,14,2293.72,555.11,2233.07,1.26
169,90,19,3049.95,818.24,2942.44,1.31
169,91,3,1242.5,380.23,1192.78,1.32
169,91,8,2941.56,1418.11,2595.31,1.67
169,91,13,2087.86,663.6,1994.89,1.35
169,91,18,3167.64,1107.14,2982.53,1.42
169,91,23,1470.14,416.97,1417.88,1.3
169,92,2,1946.17,557.25,1878.8,1.29
169,92,7,3043.68,722.87,2956.73,1.28
169,92,12,3244.86,444.21,3214,1.15
169,92,17,4579.52,1302.08,4399.27,1.33
169,92,22,2419.8,703.96,2322.24,1.33
169,93,1,1818.14,382.04,1778.04,1.24
169,93,11,3431.13,867.76,3321.39,1.29
169,93,16,4282.96,850.82,4198.79,1.22
169,93,21,3063.12,629.24,3002.72,1.22
169,94,0,1666.13,375.02,1626.97,1.24
169,94,5,1527.21,328.71,1495.69,1.22
169,94,10,3526.67,1044.46,3381.84,1.33
169,94,15,3436.07,794.41,3347.39,1.26
169,94,20,3125.23,742.87,3039.72,1.27
169,95,4,1892.29,478.32,1833,1.29
169,95,9,3723.93,1379.18,3496.37,1.43
169,95,14,2719.51,600.69,2661.77,1.22
169,95,19,3690.18,841.2,3590.03,1.27
169,96,3,1853.47,473.15,1802.47,1.26
169,96,8,3760.31,1467.92,3499.13,1.45
169,96,13,3833.5,790.52,3757.82,1.22
169,96,18,4773.18,1088.65,4652.05,1.26
169,96,23,2209.52,491.84,2156.91,1.24
169,97,12,5346.83,913.71,5267.05,1.19
169,97,17,5755.67,1897.54,5441.34,1.4
169,97,22,3427.25,563.5,3383.28,1.17
169,99,0,2350.18,300.5,2330.56,1.14
169,99,5,2834.2,955.67,2698.79,1.35
169,99,10,4692.67,843.72,4617.9,1.2
169,99,15,4920.25,1054.62,4829.98,1.2
169,99,20,4597.29,961.28,4500.66,1.23
110,100,3,855.88,243.11,824.01,1.31
110,100,8,1377.22,336.57,1338.72,1.27
110,100,13,1376.88,323.89,1344.14,1.24
110,100,18,1600.14,449.95,1546.09,1.29
110,100,23,1019.75,398.54,956.4,1.42
110,101,2,694.02,284.05,648.27,1.43
110,101,7,1002.46,255.87,972.85,1.27
110,101,12,1308.39,342.53,1272.03,1.26
110,101,17,1305.1,378.38,1259.78,1.29
110,101,22,914.11,366.94,854.31,1.43
110,102,1,617.45,292.89,559.41,1.57
110,102,6,680.36,214.57,650.33,1.35
110,102,11,1168.66,306.47,1132.35,1.28
110,102,16,1053.15,301.91,1017.15,1.29
110,102,21,960.36,344.05,908.55,1.38
110,103,0,404.14,234.13,362.28,1.54
110,103,5,453.35,281.03,392.14,1.68
110,103,10,674.08,277.55,631.34,1.42
110,103,15,596.07,242.07,551.88,1.5
110,103,20,682.93,306.33,623.97,1.54
110,104,4,160.52,206.19,78.97,3.74
110,104,9,275.19,328.68,169.65,3.17
110,104,14,217.18,221.25,133.13,3.06
110,104,19,277.07,273.84,171.32,3.11
110,105,3,726.67,357.31,654.39,1.56
110,105,8,861.03,279.24,823.87,1.33
110,105,13,909.55,299.38,867.54,1.35
110,105,18,1155.1,472.42,1085.36,1.4
110,105,23,700.09,325.2,642,1.49
110,106,2,512.93,201.81,480.52,1.42
110,106,7,747.75,225.89,716.72,1.33
110,106,12,986.23,301.63,949.03,1.31
110,106,17,1004.01,348.12,958.59,1.34
110,106,22,707.33,313.57,651.52,1.48
110,107,11,1495.69,239.17,1476.81,1.17
110,107,16,1441.76,188.67,1430.27,1.13
110,107,21,1316.63,513.13,1238.62,1.4
110,108,0,685,251.87,645.72,1.4
110,108,5,698.34,267.59,654.44,1.42
110,108,10,1140.96,311.76,1103.78,1.29
110,108,15,1083.29,312.52,1043.94,1.3
110,108,20,1122.06,410.05,1059.33,1.39
110,109,4,737.13,333.25,674.45,1.51
110,109,9,991.59,331.85,941.82,1.37
110,109,14,941.22,325,890.76,1.39
110,109,19,1253.96,438.29,1183.01,1.41
110,111,1,198.43,210.61,132.78,2.55
110,111,6,215.08,173.76,163.43,2.16
110,111,11,288.13,216.26,221.73,2.22
110,111,16,255.98,250.81,191.03,2.29
110,111,21,268.13,230.72,192.54,2.41
110,112,0,281.72,236.29,220.71,1.97
110,112,5,323.87,240.63,254.53,2.05
110,112,10,439.72,262.07,370.52,1.87
110,112,15,402.59,259.24,336.54,1.85
110,112,20,450.47,312.29,363.68,1.96
110,113,4,387.14,232.99,331.65,1.75
110,113,9,713.05,277.86,663.14,1.47
110,113,14,620.76,254.05,575.47,1.47
110,113,19,760.5,381.45,683.45,1.58
110,114,3,247.39,251.53,140.47,3.27
110,114,8,251.08,209.69,176.04,2.53
110,114,13,234.08,229.57,153.48,2.71
110,114,18,291.56,282.45,186.78,2.8
110,114,23,201.65,244.97,105.96,3.44
110,115,2,239.81,226.69,174.68,2.15
110,115,7,355.65,204.01,296.47,1.92
110,115,12,441.66,251.67,368.1,1.98
110,115,17,388.16,236.03,321.81,1.92
110,115,22,304.25,232.94,232.4,2.17
110,116,1,197.9,166.55,141.99,2.54
110,116,6,211.37,152.75,159.87,2.31
110,116,11,303.66,197.98,237.64,2.25
110,116,16,271.92,197.51,205.2,2.38
110,116,21,272.29,215.85,210.07,2.18
110,117,0,500.2,213.92,462.59,1.47
110,117,5,590.97,300.42,533.82,1.55
110,117,10,710.97,256.31,670.91,1.4
110,117,15,676.11,262.38,634.86,1.42
110,117,20,745.28,368.46,685.84,1.47
110,118,4,708.64,362.49,642.29,1.52
110,118,9,816.69,260.88,781.66,1.33
110,118,14,797.17,324.02,752.88,1.37
110,118,19,978.66,455.09,901.17,1.48
110,119,3,579.67,268.84,525.4,1.55
110,119,8,763.03,230.08,733.06,1.32
110,119,13,778.81,244.77,748.15,1.31
110,119,18,951.54,372.87,892.23,1.41
110,119,23,584.84,307.19,518.21,1.62
110,120,1,420.28,273.22,366.32,1.63
110,120,6,419.53,201.3,384.52,1.49
110,120,11,700.25,319,656.85,1.41
110,120,16,648.24,420.44,596.12,1.45
